Campaign_Name,Id,Status,Date,Amount,Payout,Sub_Id,Currency,Partner,Inventory,Email_Id
Flipkart ,1121909963,pending,1/31/2025,18,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121909935,pending,1/31/2025,18,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121894661,pending,1/31/2025,119,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121894636,pending,1/31/2025,119,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121889026,pending,1/31/2025,275,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121869228,pending,1/31/2025,189,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121854819,pending,1/30/2025,14490,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121842557,pending,1/30/2025,1084,28,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121862249,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121840248,pending,1/30/2025,178,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121839050,pending,1/30/2025,99,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121839032,pending,1/30/2025,99,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121838388,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121838314,pending,1/30/2025,290,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121837955,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121837905,pending,1/30/2025,145,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121837805,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121830262,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121828869,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121827805,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121826105,pending,1/30/2025,260,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121819545,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121819287,pending,1/30/2025,290,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121816546,pending,1/30/2025,3499,89.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121816219,pending,1/30/2025,199,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121808061,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121808010,pending,1/30/2025,212,5.1,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807513,pending,1/30/2025,799,20.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807486,pending,1/30/2025,799,20.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807467,pending,1/30/2025,502,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807462,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807353,pending,1/30/2025,409,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807296,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807060,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121807058,pending,1/30/2025,275,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121806010,pending,1/30/2025,179,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121805801,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121805720,pending,1/30/2025,116,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121805579,pending,1/30/2025,145,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121804048,pending,1/30/2025,169,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121785494,pending,1/30/2025,241,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121785473,pending,1/30/2025,169,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121770106,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121769660,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121769643,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121769623,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121769604,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121768591,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121768568,pending,1/30/2025,4,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121768548,pending,1/30/2025,3,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121694950,pending,1/30/2025,290,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121673290,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121673268,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121673245,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121673215,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121672973,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121672958,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121668303,pending,1/30/2025,449,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121668279,pending,1/30/2025,449,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121668007,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121667978,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121667946,pending,1/30/2025,40,0.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121662856,pending,1/30/2025,729,18.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121658669,pending,1/30/2025,290,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121579857,pending,1/30/2025,399,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121576644,pending,1/30/2025,198,5.1,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121559679,pending,1/29/2025,193,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121559662,pending,1/29/2025,193,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121559640,pending,1/29/2025,192,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121559620,pending,1/29/2025,192,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121559599,pending,1/29/2025,192,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121552118,pending,1/29/2025,171,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121552099,pending,1/29/2025,121,3.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Fernsnpetals,1121405111,pending,1/29/2025,1034,72.3,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121551012,pending,1/29/2025,199,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121542850,pending,1/29/2025,65,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121542822,pending,1/29/2025,65,1.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121540606,pending,1/29/2025,999,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121540376,pending,1/29/2025,202,5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121533116,pending,1/29/2025,199,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121524615,pending,1/29/2025,449,11,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121523980,pending,1/29/2025,182,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121522580,pending,1/29/2025,16,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121522578,pending,1/29/2025,16,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121522576,pending,1/29/2025,15,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121515467,pending,1/29/2025,399,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121504611,pending,1/29/2025,399,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121449644,pending,1/29/2025,908,22.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121449394,pending,1/29/2025,698,17.8,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121448526,pending,1/29/2025,999,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121448126,pending,1/29/2025,29,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121448124,pending,1/29/2025,999,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121436105,pending,1/29/2025,898,22.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121435803,pending,1/29/2025,29,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121435797,pending,1/29/2025,998,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121435791,pending,1/29/2025,200,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121435598,pending,1/29/2025,998,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121435489,pending,1/29/2025,998,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121417322,pending,1/29/2025,689,5.9,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121408684,pending,1/29/2025,898,22.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121394749,pending,1/29/2025,999,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121394582,pending,1/29/2025,898,22.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121393717,pending,1/29/2025,998,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121393191,pending,1/29/2025,961,24.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121383187,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121383161,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121383129,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121383104,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121383075,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121382599,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121382575,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121382552,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121382530,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121382506,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121382306,pending,1/29/2025,475,11.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121371407,pending,1/29/2025,29,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121371384,pending,1/29/2025,898,22.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121301328,pending,1/29/2025,998,25.5,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121297844,pending,1/29/2025,336,8.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121297838,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121297836,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121297835,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121297833,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121297829,pending,1/29/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121281545,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121281533,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121281516,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121281498,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121281483,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121287734,pending,1/28/2025,27499,85.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121287414,pending,1/28/2025,141,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121272823,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121272804,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121272784,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121272768,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121272749,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121271594,pending,1/28/2025,346,8.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264535,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264508,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264480,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264446,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264421,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264114,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264097,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264094,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264078,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264072,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264058,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264052,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264037,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264032,pending,1/28/2025,14,0,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121264015,pending,1/28/2025,14,0,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121246525,pending,1/28/2025,900,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121226251,pending,1/28/2025,199,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121212246,pending,1/28/2025,559,14.4,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121210108,pending,1/28/2025,949,23.8,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121209694,pending,1/28/2025,215,5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121194654,pending,1/28/2025,449,11,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121192177,pending,1/28/2025,1799,46,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121148735,pending,1/28/2025,60,1.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121148404,pending,1/28/2025,80,1.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121148277,pending,1/28/2025,275,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121147769,pending,1/28/2025,290,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121147744,pending,1/28/2025,80,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146671,pending,1/28/2025,499,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146670,pending,1/28/2025,99,2.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146668,pending,1/28/2025,174,4.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146667,pending,1/28/2025,82,1.6,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146666,pending,1/28/2025,800,20.3,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146665,pending,1/28/2025,800,20.3,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121146664,pending,1/28/2025,781,25.4,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121138531,pending,1/28/2025,399,10.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121123743,pending,1/28/2025,239,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121123039,pending,1/28/2025,280,6.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121118725,pending,1/28/2025,699,17.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121117541,pending,1/28/2025,1849,25.5,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121110292,pending,1/28/2025,176,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121109324,pending,1/28/2025,1880,47.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121109149,pending,1/28/2025,264,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121108451,pending,1/28/2025,499,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121097553,pending,1/28/2025,93,2.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121023658,pending,1/28/2025,149,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1121023638,pending,1/28/2025,197,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120998331,pending,1/27/2025,1849,25.5,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120989698,pending,1/27/2025,289,7.6,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120989676,pending,1/27/2025,489,12.7,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120989445,pending,1/27/2025,182,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120979077,pending,1/27/2025,222,5.9,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120968166,pending,1/27/2025,16999,169.9,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120951191,pending,1/27/2025,449,11,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120940870,pending,1/27/2025,207,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120940570,pending,1/27/2025,599,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120940550,pending,1/27/2025,297,7.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120940425,pending,1/27/2025,199,5.1,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120929158,pending,1/27/2025,157,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120906542,pending,1/27/2025,174,4.2,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120870154,pending,1/27/2025,357,9.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120868683,pending,1/27/2025,1799,46,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120868497,pending,1/27/2025,499,12.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120804866,pending,1/27/2025,149,3.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120803927,pending,1/27/2025,499,12.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120795015,pending,1/27/2025,489,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120794839,pending,1/27/2025,499,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120788865,pending,1/27/2025,920,23.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120787751,pending,1/27/2025,499,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120787696,pending,1/27/2025,458,11.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120779407,pending,1/27/2025,279,6.8,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120707780,pending,1/27/2025,4299,110,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120696094,pending,1/26/2025,77,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688595,pending,1/26/2025,57,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688571,pending,1/26/2025,57,1.6,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688533,pending,1/26/2025,151,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688412,pending,1/26/2025,425,11,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688387,pending,1/26/2025,420,11,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120688250,pending,1/26/2025,195,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Puma,1120540083,pending,1/26/2025,1235.59,94.5,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120679454,pending,1/26/2025,499,12.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120679398,pending,1/26/2025,545,13.6,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120679223,pending,1/26/2025,195,5.1,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120670007,pending,1/26/2025,549,4.2,store_page,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120669690,pending,1/26/2025,523,26.3,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120669290,pending,1/26/2025,499,12.7,web,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120669200,pending,1/26/2025,499,12.7,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120669107,pending,1/26/2025,170,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120669080,pending,1/26/2025,160,4.2,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120668703,pending,1/26/2025,499,12.7,app,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120668641,pending,1/26/2025,29,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120668617,pending,1/26/2025,29,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120668594,pending,1/26/2025,29,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120668574,pending,1/26/2025,29,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
Flipkart ,1120668554,pending,1/26/2025,29,0.8,telegram,INR,Admitad,Flipshope,agoyal@flipshope.com
