[2025-06-30 11:57:01,533] 22 root - INFO - Logging setup completed successfully!
[2025-06-30 11:57:08,062] 97 werkzeug - WARNING -  * Debugger is active!
[2025-06-30 11:57:08,071] 97 werkzeug - INFO -  * Debugger PIN: 296-058-325
[2025-06-30 11:57:08,874] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\test_hdbscan.py', reloading
[2025-06-30 11:57:08,875] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\test_hierarchical.py', reloading
[2025-06-30 11:57:08,875] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\test_k_means.py', reloading
[2025-06-30 11:57:08,876] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\test_mean_shift.py', reloading
[2025-06-30 11:57:08,876] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\test_optics.py', reloading
[2025-06-30 11:57:08,877] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\test_spectral.py', reloading
[2025-06-30 11:57:08,877] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\tests\\__init__.py', reloading
[2025-06-30 11:57:08,886] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_affinity_propagation.py', reloading
[2025-06-30 11:57:08,887] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_agglomerative.py', reloading
[2025-06-30 11:57:08,887] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_bicluster.py', reloading
[2025-06-30 11:57:08,888] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_birch.py', reloading
[2025-06-30 11:57:08,890] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_bisect_k_means.py', reloading
[2025-06-30 11:57:08,890] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_dbscan.py', reloading
[2025-06-30 11:57:08,893] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_feature_agglomeration.py', reloading
[2025-06-30 11:57:08,894] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_hdbscan\\hdbscan.py', reloading
[2025-06-30 11:57:08,894] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_hdbscan\\tests\\test_reachibility.py', reloading
[2025-06-30 11:57:08,894] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_hdbscan\\tests\\__init__.py', reloading
[2025-06-30 11:57:08,901] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_hdbscan\\__init__.py', reloading
[2025-06-30 11:57:08,904] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_kmeans.py', reloading
[2025-06-30 11:57:08,908] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_mean_shift.py', reloading
[2025-06-30 11:57:08,908] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_optics.py', reloading
[2025-06-30 11:57:08,908] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\_spectral.py', reloading
[2025-06-30 11:57:08,909] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cluster\\__init__.py', reloading
[2025-06-30 11:57:08,915] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\compose\\tests\\test_column_transformer.py', reloading
[2025-06-30 11:57:08,916] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\compose\\tests\\test_target.py', reloading
[2025-06-30 11:57:08,916] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\compose\\tests\\__init__.py', reloading
[2025-06-30 11:57:08,917] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\compose\\_column_transformer.py', reloading
[2025-06-30 11:57:08,918] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\compose\\_target.py', reloading
[2025-06-30 11:57:08,918] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\compose\\__init__.py', reloading
[2025-06-30 11:57:08,920] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\conftest.py', reloading
[2025-06-30 11:57:08,920] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\tests\\test_covariance.py', reloading
[2025-06-30 11:57:08,920] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\tests\\test_elliptic_envelope.py', reloading
[2025-06-30 11:57:08,921] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\tests\\test_graphical_lasso.py', reloading
[2025-06-30 11:57:08,921] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\tests\\test_robust_covariance.py', reloading
[2025-06-30 11:57:08,921] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\tests\\__init__.py', reloading
[2025-06-30 11:57:08,923] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\_elliptic_envelope.py', reloading
[2025-06-30 11:57:08,923] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\_empirical_covariance.py', reloading
[2025-06-30 11:57:08,925] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\_graph_lasso.py', reloading
[2025-06-30 11:57:08,925] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\_robust_covariance.py', reloading
[2025-06-30 11:57:08,926] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\_shrunk_covariance.py', reloading
[2025-06-30 11:57:08,926] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\covariance\\__init__.py', reloading
[2025-06-30 11:57:08,932] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cross_decomposition\\tests\\test_pls.py', reloading
[2025-06-30 11:57:08,932] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cross_decomposition\\tests\\__init__.py', reloading
[2025-06-30 11:57:08,933] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cross_decomposition\\_pls.py', reloading
[2025-06-30 11:57:08,934] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\cross_decomposition\\__init__.py', reloading
[2025-06-30 11:57:08,937] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\data\\__init__.py', reloading
[2025-06-30 11:57:08,943] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\descr\\__init__.py', reloading
[2025-06-30 11:57:08,945] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\images\\__init__.py', reloading
[2025-06-30 11:57:08,947] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_1\\__init__.py', reloading
[2025-06-30 11:57:08,949] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_1119\\__init__.py', reloading
[2025-06-30 11:57:08,951] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_1590\\__init__.py', reloading
[2025-06-30 11:57:08,954] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_2\\__init__.py', reloading
[2025-06-30 11:57:08,957] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_292\\__init__.py', reloading
[2025-06-30 11:57:08,960] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_3\\__init__.py', reloading
[2025-06-30 11:57:08,963] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_40589\\__init__.py', reloading
[2025-06-30 11:57:08,966] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_40675\\__init__.py', reloading
[2025-06-30 11:57:08,968] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_40945\\__init__.py', reloading
[2025-06-30 11:57:08,971] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_40966\\__init__.py', reloading
[2025-06-30 11:57:08,974] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_42074\\__init__.py', reloading
[2025-06-30 11:57:08,975] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_42585\\__init__.py', reloading
[2025-06-30 11:57:08,978] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_561\\__init__.py', reloading
[2025-06-30 11:57:08,980] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_61\\__init__.py', reloading
[2025-06-30 11:57:08,982] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\id_62\\__init__.py', reloading
[2025-06-30 11:57:08,983] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\openml\\__init__.py', reloading
[2025-06-30 11:57:08,985] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\data\\__init__.py', reloading
[2025-06-30 11:57:08,986] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_20news.py', reloading
[2025-06-30 11:57:08,988] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_arff_parser.py', reloading
[2025-06-30 11:57:08,988] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_base.py', reloading
[2025-06-30 11:57:08,989] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_california_housing.py', reloading
[2025-06-30 11:57:08,989] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_common.py', reloading
[2025-06-30 11:57:08,989] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_covtype.py', reloading
[2025-06-30 11:57:08,989] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_kddcup99.py', reloading
[2025-06-30 11:57:08,990] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_lfw.py', reloading
[2025-06-30 11:57:08,991] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_olivetti_faces.py', reloading
[2025-06-30 11:57:08,991] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_openml.py', reloading
[2025-06-30 11:57:08,991] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_rcv1.py', reloading
[2025-06-30 11:57:08,992] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_samples_generator.py', reloading
[2025-06-30 11:57:08,992] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\test_svmlight_format.py', reloading
[2025-06-30 11:57:08,992] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\tests\\__init__.py', reloading
[2025-06-30 11:57:08,997] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_arff_parser.py', reloading
[2025-06-30 11:57:08,997] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_base.py', reloading
[2025-06-30 11:57:08,997] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_california_housing.py', reloading
[2025-06-30 11:57:08,998] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_covtype.py', reloading
[2025-06-30 11:57:08,998] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_kddcup99.py', reloading
[2025-06-30 11:57:08,998] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_lfw.py', reloading
[2025-06-30 11:57:08,999] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_olivetti_faces.py', reloading
[2025-06-30 11:57:08,999] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_openml.py', reloading
[2025-06-30 11:57:08,999] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_rcv1.py', reloading
[2025-06-30 11:57:08,999] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_samples_generator.py', reloading
[2025-06-30 11:57:08,999] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_species_distributions.py', reloading
[2025-06-30 11:57:09,002] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_svmlight_format_io.py', reloading
[2025-06-30 11:57:09,003] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\_twenty_newsgroups.py', reloading
[2025-06-30 11:57:09,004] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\datasets\\__init__.py', reloading
[2025-06-30 11:57:09,007] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_dict_learning.py', reloading
[2025-06-30 11:57:09,008] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_factor_analysis.py', reloading
[2025-06-30 11:57:09,008] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_fastica.py', reloading
[2025-06-30 11:57:09,008] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_incremental_pca.py', reloading
[2025-06-30 11:57:09,008] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_kernel_pca.py', reloading
[2025-06-30 11:57:09,008] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_nmf.py', reloading
[2025-06-30 11:57:09,008] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_online_lda.py', reloading
[2025-06-30 11:57:09,009] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_pca.py', reloading
[2025-06-30 11:57:09,009] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_sparse_pca.py', reloading
[2025-06-30 11:57:09,009] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\test_truncated_svd.py', reloading
[2025-06-30 11:57:09,009] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\tests\\__init__.py', reloading
[2025-06-30 11:57:09,013] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\_base.py', reloading
[2025-06-30 11:57:09,015] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\_dict_learning.py', reloading
[2025-06-30 11:57:09,015] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\_factor_analysis.py', reloading
[2025-06-30 11:57:09,015] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\_fastica.py', reloading
[2025-06-30 11:57:09,016] 97 werkzeug - INFO -  * Detected change in 'C:\\Users\\mk744\\AppData\\Local\\Programs\\Python\\Python310\\Lib\\site-packages\\~klearn\\decomposition\\_incremental_pca.py', reloading
