[2025-04-09 11:51:28,357] 22 root - INFO - Logging setup completed successfully!
[2025-04-09 11:53:48,988] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 11:53:48] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 13:07:26,853] 53 root - INFO - Data Frame Gathered
[2025-04-09 13:07:26,975] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:07:26] "POST /predict HTTP/1.1" 200 -
[2025-04-09 13:07:27,080] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:07:27] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 13:08:39,809] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:08:39] "GET /predict HTTP/1.1" 200 -
[2025-04-09 13:08:39,842] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:08:39] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 13:08:47,012] 53 root - INFO - Data Frame Gathered
[2025-04-09 13:08:47,022] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:08:47] "POST /predict HTTP/1.1" 200 -
[2025-04-09 13:08:47,047] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:08:47] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 13:08:49,199] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:08:49] "GET /predict HTTP/1.1" 200 -
[2025-04-09 13:08:49,225] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:08:49] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 13:09:01,284] 53 root - INFO - Data Frame Gathered
[2025-04-09 13:09:01,293] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:09:01] "POST /predict HTTP/1.1" 200 -
[2025-04-09 13:09:01,317] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 13:09:01] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 16:41:02,988] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 16:41:02] "GET /predict HTTP/1.1" 200 -
[2025-04-09 16:41:03,119] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 16:41:03] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2025-04-09 16:41:07,066] 53 root - INFO - Data Frame Gathered
[2025-04-09 16:41:07,133] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 16:41:07] "POST /predict HTTP/1.1" 200 -
[2025-04-09 16:41:07,161] 97 werkzeug - INFO - 127.0.0.1 - - [09/Apr/2025 16:41:07] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
